[INFO] 2025-10-02 09:10:06,511 django.utils.autoreload Watching for file changes with StatReloader
[INFO] 2025-10-02 09:14:27,518 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:27,563 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:27,594 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:27,595 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:28,056 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:28,190 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:28,206 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:28,226 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:28,271 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:28,272 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:28,355 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:28,479 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:28,535 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:28,548 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:28,548 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:28,550 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:28,561 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:28,599 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:28,613 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:29,010 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:29,039 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:29,081 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:29,083 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:29,120 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:29,122 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:29,135 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:29,169 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:29,173 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:29,651 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:29,659 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:29,701 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:29,704 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:29,732 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:29,749 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:29,754 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:29,841 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:29,853 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:29,854 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:29,911 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:29,912 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:30,430 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:30,491 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:30,492 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:31,836 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:31,893 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:31,898 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:32,501 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:32,545 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:32,549 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:32,559 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:32,634 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:32,640 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:32,758 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:32,843 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:32,853 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:33,169 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:33,272 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:33,284 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:35,542 django.server "OPTIONS /dj-rest-auth/user/ HTTP/1.1" 200 0
[INFO] 2025-10-02 09:14:35,549 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:35,600 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:35,600 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:38,598 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:38,850 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:38,860 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:39,041 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:39,106 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:39,111 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:39,613 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:39,662 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:39,663 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:39,736 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:39,797 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:39,800 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:39,811 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:39,917 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:39,934 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:39,990 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:40,035 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:40,037 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:40,387 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:40,463 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:40,464 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 94
[INFO] 2025-10-02 09:14:42,252 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:42,284 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:42,286 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:42,889 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:43,055 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:43,060 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:43,214 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:43,793 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:43,796 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:43,813 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:43,892 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:43,894 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:44,438 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:44,470 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:44,472 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:44,922 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:45,013 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:45,023 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:45,055 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:45,176 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:45,180 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:45,226 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:45,306 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:45,307 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:45,716 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:45,786 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:45,790 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:46,206 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:46,500 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:46,505 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:46,756 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:46,803 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:46,810 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:48,040 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:48,117 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:48,120 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:48,212 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:48,418 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:48,419 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:49,225 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:49,283 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:49,289 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:49,701 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:49,839 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:49,845 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:49,956 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:50,104 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:50,109 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:51,103 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:51,383 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:51,407 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:51,959 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:52,012 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:52,020 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:52,045 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:52,104 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:52,105 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:52,596 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:52,640 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:52,641 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:52,692 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:52,734 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:52,735 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:53,304 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:53,343 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:53,345 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:53,353 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:53,393 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:53,394 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:53,438 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:53,461 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:53,462 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:53,868 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:53,913 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:53,914 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:53,920 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:53,966 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:53,970 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:54,012 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:54,043 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:54,044 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:54,482 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:54,547 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:54,550 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:54,565 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:54,605 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:54,607 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:54,655 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:54,681 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:54,682 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:55,136 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:55,175 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:55,180 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:55,230 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:55,272 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:55,275 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:55,283 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:55,350 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:55,356 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:55,887 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:55,954 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:55,955 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:55,982 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:56,010 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:56,010 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:56,054 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:56,073 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:56,074 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:56,526 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:56,559 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:56,560 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:56,565 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:56,589 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:56,591 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:57,209 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:57,259 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:57,261 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:57,272 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:57,306 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:57,309 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:57,354 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:57,384 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:57,385 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:58,414 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:58,465 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:58,467 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:58,652 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:58,748 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:58,758 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:58,764 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:58,848 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:58,850 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:59,303 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:59,389 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:59,390 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:59,877 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:59,928 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:59,929 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:14:59,956 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:14:59,992 frontend_ops Response status: 200
[INFO] 2025-10-02 09:14:59,993 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:00,047 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:00,074 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:00,077 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:00,574 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:00,627 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:00,628 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:00,647 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:00,673 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:00,673 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:00,717 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:00,737 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:00,738 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:01,225 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:01,256 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:01,258 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:01,318 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:01,357 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:01,360 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:01,381 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:01,468 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:01,470 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:02,248 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:02,359 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:02,360 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:02,405 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:02,521 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:02,522 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:02,725 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:02,772 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:02,773 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:03,980 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:04,046 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:04,048 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:05,320 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:05,459 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:05,468 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:05,538 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:06,079 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:06,087 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:06,131 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:06,173 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:06,175 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:06,546 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:06,588 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:06,589 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:06,599 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:06,632 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:06,633 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:06,902 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:06,938 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:06,940 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:06,979 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:07,004 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:07,004 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:07,309 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:07,401 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:07,405 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:07,428 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:07,464 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:07,467 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
